Municipality,Municipality District,Community,Condo Corp#,Building Name,Unit #,Apt/Unit #,Street #,Street Name,Address,Postal Code,Bedrooms,Bedrooms +,Beds,Bedrooms Total,WR,Balcony,Type,SqFt,Approx Age,Status,Exposure,Parking Included,Total Parking Spaces,Locker,Building Amenities,Maintenance,Taxes,MLS#,Listing Entry Date,Original Price,Price,List Price,Sold Price,% Listing Price,Sold Date,Closed Date,DOM,Square Foot Source,Suspended Date,Suspended Entry Date,Terminated Date,Terminated Entry Date,PIN#,Assessment Roll #,List Brokerage,Contract Date,Co-Operating Brokerage,Last Update Date,Full Address,location,Latitude,Longitude
Toronto,Toronto C01,Niagara,2915,,5,2105,135,East Liberty,135 East Liberty St 2105‚ Toronto,M6K 0G7,2,1,2Ã‚Â +Ã‚Â 1,3,2,Terr,Condo Apt‚ Apartment,700-799,,TER,Sw,,1,Exclusive,"Bbqs Allowed, Bus Ctr (Wifi Bldg), Concierge, Games Room, Rooftop Deck/Garden, Security Guard",787.62,2988,C7239206,10/23/2023,1150000,1150000,1150000,,,,,114,Terian,,,2/14/2024,2/14/2024,,,RE/MAX REALTRON REALTY INC.,10/23/2023,,2/14/2024,"135 East Liberty st, Toronto, ON, Canada","135 E Liberty St, Toronto, ON M6K 0G7, Canada",43.638566,-79.416906
Toronto,Toronto C01,Little Portugal,2989,1181,7,707,200,Sudbury,200 Sudbury St 707‚ Toronto,M6J 0H1,2,,2,2,2,Terr,Condo Apt‚ Apartment,800-899,New,Sold,N,,1,,"Bbqs Allowed, Bike Storage, Concierge, Gym, Party/Meeting Room",957.93,0,C7389668,1/10/2024,1249900,1171500,1249900,1171500,94,2/3/2024,2/27/2024,24,Builders Plan,,,,,,,RIGHT AT HOME REALTY,1/10/2024,"SOTHEBY`S INTERNATIONAL REALTY CANADA, BROKERAGE",2/6/2024,"200 Sudbury st, Toronto, ON, Canada","200 Sudbury St, Toronto, ON M6J 0H1, Canada",43.6421431,-79.4264907
Toronto,Toronto C01,Waterfront Communities C1,830,,2,402,401,Queens,401 Queens Quay W 402‚ Toronto,M5V 2Y2,1,1,1Ã‚Â +Ã‚Â 1,2,2,Open,Condo Apt‚ Apartment,1400-1599,,TER,Sw,Y,1,,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Sauna",1626.69,5223.59,C7371376,12/30/2023,1199000,1199000,1199000,,,,,44,Builder Floor Plan,,,2/12/2024,2/12/2024,118300022,1.90E+14,KEE PLUS REALTY LTD.,12/30/2023,,2/12/2024,"401 Queens st, Toronto, ON, Canada","401 Queen St E, Toronto, ON M5A 3E5, Canada",43.6560798,-79.3622845
Toronto,Toronto C01,Bay Street Corridor,2736,,10,3511,7,Grenville,7 Grenville St 3511‚ Toronto,M4Y 0E9,3,,3,3,2,Open,Condo Apt‚ Apartment,800-899,0-5,Sold,Sw,Y,1,,,722.8,4543.99,C7390156,1/10/2024,1320000,1200000,1320000,1200000,91,2/9/2024,4/19/2024,30,As Per Seller,,,,,,,RE/MAX IMPERIAL REALTY INC.,1/10/2024,"NU STREAM REALTY (TORONTO) INC., BROKERAGE",2/12/2024,"7 Grenville st, Toronto, ON, Canada","7 Grenville St, Toronto, ON M4Y 0E9, Canada",43.6619393,-79.3838729
Toronto,Toronto C01,Bay Street Corridor,2532,,3,4803,15,Grenville,15 Grenville St 4803‚ Toronto,M4Y 1A1,2,1,2Ã‚Â +Ã‚Â 1,3,2,Open,Condo Apt‚ Apartment,800-899,,TER,S,Y,1,Owned,,815.4,4890.4,C8037692,2/1/2024,1288000,1288000,1288000,,,,,7,Per Builder,,,2/8/2024,2/8/2024,,,ROYAL LEPAGE TERREQUITY REALTY,2/1/2024,,2/8/2024,"15 Grenville st, Toronto, ON, Canada","15 Grenville St, Toronto, ON M4Y 0B9, Canada",43.6618614,-79.3841461
Toronto,Toronto C01,Palmerston-Little Italy,1225,Movie House Lofts,2,102,394,Euclid,394 Euclid Ave 102‚ Toronto,M6G 2S9,2,,2,2,2,Terr,Condo Apt‚ Loft,1200-1399,,Sold,E,,0,,,862,4852,C8055788,2/8/2024,1229900,1315000,1229900,1315000,107,2/12/2024,4/2/2024,4,As Per Plan,,,,,,,PSR,2/8/2024,"BSPOKE REALTY INC., BROKERAGE",2/14/2024,"394 Euclid st, Toronto, ON, Canada","394 Euclid Ave, Toronto, ON M6G 2S9, Canada",43.6558774,-79.4116545
Toronto,Toronto C01,Waterfront Communities C1,0,,29,3629,28,Widmer,28 Widmer St 3629‚ Toronto,M5V 2E7,3,,3,3,2,Open,Condo Apt‚ Apartment,800-899,,TER,Se,Y,1,Owned,,614.79,0,C7311516,11/20/2023,1349000,1349000,1349000,,,,,86,Floor Plan,,,2/14/2024,2/14/2024,,,SOTHEBY`S INTERNATIONAL REALTY CANADA,11/20/2023,,2/14/2024,"28 Widmer st, Toronto, ON, Canada","28 Widmer St, Toronto, ON M5V 2E7, Canada",43.6472429,-79.3917842
Toronto,Toronto C01,Bay Street Corridor,2278,Burano Condos,10,3210,832,Bay,832 Bay St 3210‚ Toronto,M5S 1Z6,3,1,3Ã‚Â +Ã‚Â 1,4,2,Open,Condo Apt‚ Apartment,1200-1399,,Sold,Sw,Y,1,Owned,,908.04,5689.9,C7305738,11/17/2023,1399800,1350000,1399800,1350000,96,1/26/2024,5/1/2024,70,As Per Builder,,,,,762780324,1.90E+14,RE/MAX REALTRON YC REALTY,11/17/2023,"KELLER WILLIAMS EMPOWERED REALTY, BROKERAGE",2/6/2024,"832 Bay st, Toronto, ON, Canada","832 Bay St., Toronto, ON M5S 1Z6, Canada",43.6620809,-79.3865134
Toronto,Toronto C01,Bay Street Corridor,972,,6,2508,24,Wellesley,24 Wellesley St W 2508‚ Toronto,M4Y 2X6,2,,2,2,2,Terr,Condo Apt‚ Apartment,1400-1599,,SUS,Se,Y,1,Owned,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Sauna, Visitor Parking",1273.93,5083.67,C7395466,1/12/2024,1380000,1380000,1380000,,,,,31,Previous Listing,2/12/2024,2/12/2024,,,,1.90E+14,ROYAL LEPAGE GOLDEN RIDGE HARBORELITE REALTY,1/12/2024,,2/12/2024,"24 Wellesley st, Toronto, ON, Canada","24 Wellesley St E, Toronto, ON M4Y 1G3, Canada",43.6652745,-79.3834439
Toronto,Toronto C01,Niagara,2320,,4,Ph4,78,Tecumseth,78 Tecumseth St Ph4‚ Toronto,M5V 0A9,2,,2,2,3,Open,Condo Apt‚ 2-Storey,1000-1199,2024-06-10 0:00,TER,S,Y,2,Owned,"Bbqs Allowed, Concierge, Exercise Room, Games Room, Guest Suites, Media Room",767.78,5850,C7327222,11/28/2023,1449000,1389000,1389000,,,,,77,Floor Plan,,,2/13/2024,2/13/2024,,,KELLER WILLIAMS REFERRED URBAN REALTY,11/28/2023,,2/13/2024,"78 Tecumseth st, Toronto, ON, Canada","78 Tecumseth St., Toronto, ON M5V 0A9, Canada",43.6430755,-79.4053158
Toronto,Toronto C01,Bay Street Corridor,2845,,5,5505,11,Wellesley,11 Wellesley St W 5505‚ Toronto,M4Y 0G4,2,1,2Ã‚Â +Ã‚Â 1,3,2,Open,Condo Apt‚ Apartment,800-899,0-5,TER,Sw,Y,1,Owned,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",808.78,4823.82,C7374054,1/2/2024,1395000,1395000,1395000,,,,,35,878Sqft Per Seller,,,2/6/2024,2/6/2024,,,CENTURY 21 LEADING EDGE CONDOSDEAL REALTY,1/2/2024,,2/6/2024,"11 Wellesley st, Toronto, ON, Canada","11 Wellesley St E, Toronto, ON M4Y 3A6, Canada",43.6651161,-79.3841772
Toronto,Toronto C01,Trinity-Bellwoods,1328,The Candy Factory Lofts,9,409,993,Queen,993 Queen St W 409‚ Toronto,M6J 1H2,1,,1,1,1,Jlte,Condo Apt‚ Loft,1200-1399,,EXP,S,Y,1,Ensuite+Exclusive,"Bike Storage, Concierge, Exercise Room, Guest Suites, Party/Meeting Room, Rooftop Deck/Garden",715.12,4990.39,C7323748,11/26/2023,1398000,1398000,1398000,,,,,79,As Per Mpac,,,,,,,SOTHEBY`S INTERNATIONAL REALTY CANADA,11/26/2023,,2/14/2024,"993 Queen st, Toronto, ON, Canada","993 Queen St W, Toronto, ON M6J 1H2, Canada",43.6446488,-79.4156165
Toronto,Toronto C01,Little Portugal,1488,Prego Townhomes,3,,1017B,College,1017B College St‚ Toronto,M6H 1A8,3,,3,3,3,Terr,Condo Townhouse‚ 2-Storey,1600-1799,,Sold,N,Y,1,,Bbqs Allowed,450,5243.57,C8030690,1/30/2024,999900,1425000,999900,1425000,143,2/5/2024,4/5/2024,6,1700 Sqft Per Mpac,,,,,,1.90E+14,RE/MAX HALLMARK REALTY LTD.,1/30/2024,"RE/MAX REALTRON BARRY COHEN HOMES INC., BROKERAGE",2/6/2024,"1017B College st, Toronto, ON, Canada","1017B College St, Toronto, ON M6H 1A8, Canada",43.6528971,-79.4291299
Toronto,Toronto C01,University,2770,,2,2302,488,University,488 University Ave 2302‚ Toronto,M5G 0C1,3,,3,3,2,Terr,Condo Apt‚ Apartment,1000-1199,0-5,EXP,Ne,,0,,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Sauna",847.53,5157.4,C7264176,11/1/2023,1498000,1498000,1498000,,,,,98,1042+180=1222 Sqft (Floorplan),,,,,,,KELLER WILLIAMS REAL ESTATE ASSOCIATES,11/1/2023,,2/8/2024,"488 University st, Toronto, ON, Canada","488 University Ave, Toronto, ON M5G 0C1, Canada",43.6550277,-79.3890703
Toronto,Toronto C01,University,2770,The Residences At 488 University Ave,13,2116,488,University,488 University Ave 2116‚ Toronto,M5G 0C1,3,1,3Ã‚Â +Ã‚Â 1,4,2,Open,Condo Apt‚ Apartment,1000-1199,0-5,TER,Nw,,1,,"Bike Storage, Concierge, Gym, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden",923.97,5623.35,C7210100,10/11/2023,1530000,1530000,1530000,,,,,121,1136+185=1321Sf,,,2/9/2024,2/9/2024,,,HARVEST REALTY LTD.,10/11/2023,,2/9/2024,"488 University st, Toronto, ON, Canada","488 University Ave, Toronto, ON M5G 0C1, Canada",43.6550277,-79.3890703
Toronto,Toronto C01,Waterfront Communities C1,1941,,6,4207,10,Navy Wharf,10 Navy Wharf Crt 4207‚ Toronto,M5V 3V2,2,1,2Ã‚Â +Ã‚Â 1,3,3,Terr,Condo Apt‚ Apartment,1200-1399,,EXP,Se,Y,2,Owned,"Concierge, Gym, Indoor Pool, Visitor Parking",1318,4563.9,C7285672,11/8/2023,1648000,1648000,1648000,,,,,92,As Per La,,,,,126940535,1.90E+14,JDL REALTY INC.,11/5/2023,,2/6/2024,"10 Navy Wharf st, Toronto, ON, Canada","10 Navy Wharf Ct, Toronto, ON M5V 3V2, Canada",43.6404514,-79.3919349
Toronto,Toronto C01,Niagara,1789,Tip Top Tailors,15,115,637,Lake Shore,637 Lake Shore Blvd W 115‚ Toronto,M5V 3J6,2,,2,2,2,,Condo Apt‚ Loft,1200-1399,,TER,E,Y,1,Ensuite+Owned,"Bbqs Allowed, Bike Storage, Gym, Indoor Pool, Security Guard, Visitor Parking",959.63,4330.7,C7405048,1/17/2024,1648888,1648888,1648888,,,,,26,Owner,,,2/11/2024,2/12/2024,127890091,1.90E+14,HOMELIFE/CIMERMAN REAL ESTATE LIMITED,1/16/2024,,2/12/2024,"637 Lake Shore st, Toronto, ON, Canada","637 Lake Shore Blvd W, Toronto, ON M5V 3J6, Canada",43.6351374,-79.4019467
Toronto,Toronto C01,Waterfront Communities C1,2850,,6,3106,15,Queens,15 Queens Quay E 3106‚ Toronto,M5E 0A5,3,,3,3,2,Terr,Condo Apt‚ Apartment,1200-1399,New,EXP,Ne,Y,1,Owned,"Bbqs Allowed, Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",1152.31,7295.71,C6805372,9/10/2023,1899000,1899000,1899000,,,,,153,1249Sf + 450Sf Terrace,,,,,,,LANDPOWER REAL ESTATE LTD.,9/9/2023,,2/10/2024,"15 Queens st, Toronto, ON, Canada","15 Queen St E, Toronto, ON M5C, Canada",43.6524386,-79.3782793
Toronto,Toronto C01,Kensington-Chinatown,2773,,2,Th2,51,Paul Lane,51 Paul Lane Gdns Th2‚ Toronto,M5T 2H6,4,1,4Ã‚Â +Ã‚Â 1,5,2,Terr,Condo Townhouse‚ 3-Storey,2000-2249,0-5,TER,Ew,Y,2,Owned,,1291.43,7135,C7390844,1/10/2024,1899990,1899990,1899990,,,,,33,2100Sqft Per Builder's Plan,,,2/11/2024,2/11/2024,,,LIVING REALTY INC.,1/9/2024,,2/11/2024,"51 Paul Lane st, Toronto, ON, Canada","51 Paul Hahn Ln, Toronto, ON M4W 2L4, Canada",43.6775393,-79.3903234
Toronto,Toronto C01,Niagara,2433,The York Harbour Club,29,Th3,80,Sloping Sky,80 Sloping Sky Mews Th3‚ Toronto,M5V 0B3,3,,3,3,3,Terr,Condo Townhouse‚ 3-Storey,2250-2499,,TER,S,Y,2,Owned,,1307,7655.4,C8019048,1/24/2024,1999000,1999000,1999000,,,,,15,2444 Sf Builder's Floor Plan,,,2/7/2024,2/7/2024,764330029,1.90E+14,BAY STREET INTEGRITY REALTY INC.,1/23/2024,,2/7/2024,"80 Sloping Sky st, Toronto, ON, Canada","80 Sloping Sky Mews, Toronto, ON M5V, Canada",43.6369391,-79.4029182
Toronto,Toronto C01,Waterfront Communities C1,2850,Pier 27,3,3103,15,Queens,15 Queens Quay E 3103‚ Toronto,M5E 0A5,3,,3,3,2,Terr,Condo Apt‚ Apartment,1200-1399,New,Sold,Sw,Y,2,Owned,"Bbqs Allowed, Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",1301,8200,C7394570,1/11/2024,2045000,2000000,2045000,2000000,98,2/8/2024,5/30/2024,30,1249 Sq Ft As Per Mpac,,,,,,,ROYAL LEPAGE YOUR COMMUNITY REALTY,1/9/2024,"RE/MAX HALLMARK RICHARDS GROUP REALTY LTD., BROKERAGE",2/9/2024,"15 Queens st, Toronto, ON, Canada","15 Queen St E, Toronto, ON M5C, Canada",43.6524386,-79.3782793
Toronto,Toronto C01,Bay Street Corridor,2446,,1,7802,388,Yonge,388 Yonge St 7802‚ Toronto,M5B 0A4,2,1,2Ã‚Â +Ã‚Â 1,3,3,,Condo Apt‚ Apartment,2000-2249,,TER,Se,Y,2,Owned,"Concierge, Gym, Media Room, Party/Meeting Room, Rooftop Deck/Garden, Security Guard",1766.33,12272.77,C7380894,1/5/2024,2147800,2147800,2147800,,,,,39,Mpac,,,2/13/2024,2/13/2024,,,RE/MAX HALLMARK REALTY LTD.,1/5/2024,,2/13/2024,"388 Yonge st, Toronto, ON, Canada","388 Yonge St, Toronto, ON M5B 0A4, Canada",43.6592134,-79.3824646
Toronto,Toronto C01,Bay Street Corridor,2258,,5,4605,180,University,180 University Ave 4605‚ Toronto,M5H 0A2,2,1,2Ã‚Â +Ã‚Â 1,3,3,Open,Condo Apt‚ Apartment,1600-1799,,TER,Nw,Y,1,Exclusive,"Car Wash, Concierge, Gym, Indoor Pool, Sauna, Visitor Parking",2107.47,9934.15,C8036496,2/1/2024,2388800,2388800,2388800,,,,,12,1746 As Per Builder,,,2/13/2024,2/13/2024,,,CHESTNUT PARK REAL ESTATE LIMITED,2/1/2024,,2/13/2024,"180 University st, Toronto, ON, Canada","180 University Ave, Toronto, ON M5H 0A2, Canada",43.6488268,-79.386259
Toronto,Toronto C01,Waterfront Communities C1,2848,,Ph02,Ph02,17,Bathurst,17 Bathurst St Ph02‚ Toronto,M5V 0N1,3,,3,3,3,Open,Condo Apt‚ Apartment,1400-1599,0-5,EXP,Se,Y,2,Owned,"Concierge, Gym, Media Room, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",1151.43,9235.28,C7277120,11/6/2023,2488000,2488000,2488000,,,,,91,As Per Floor Plan,,,,,768480953,,RIGHT AT HOME REALTY,11/6/2023,,2/6/2024,"17 Bathurst st, Toronto, ON, Canada","17 Bathurst St, Toronto, ON M5V 0N1, Canada",43.6376208,-79.3991137
Toronto,Toronto C01,Bay Street Corridor,2279,St. Regis Toronto,3,5203,311,Bay,311 Bay St 5203‚ Toronto,M5H 4G5,2,,2,2,3,,Condo Apt‚ Apartment,2250-2499,,Sold,Se,,0,Owned,"Concierge, Gym, Indoor Pool, Rooftop Deck/Garden, Security Guard, Visitor Parking",4139.95,15071.12,C7402032,1/16/2024,2789000,2500000,2789000,2500000,90,2/5/2024,3/13/2024,20,2385 Sf Per Builder's Plan,,,,,762790225,1.90E+14,ROYAL LEPAGE/J & D DIVISION,1/16/2024,"BERKSHIRE HATHAWAY HOMESERVICES TORONTO REALTY, BROKERAGE",2/6/2024,"311 Bay st, Toronto, ON, Canada","311 Bay St., Toronto, ON M5H 4G5, Canada",43.6498819,-79.3804115
Toronto,Toronto C01,Waterfront Communities C1,2301,City Place,5,3306,21,Iceboat,21 Iceboat Terr 3306‚ Toronto,M5V 4A9,3,1,3Ã‚Â +Ã‚Â 1,4,4,Terr,Condo Apt‚ 3-Storey,4750-4999,,Sold,S,Y,3,Owned,"Bbqs Allowed, Concierge, Exercise Room, Party/Meeting Room, Recreation Room, Visitor Parking",2164.74,12299,C7338328,12/4/2023,3900000,3591100,3900000,3591100,92,2/1/2024,4/10/2024,59,Per Builder,,,,,763010769,1.90E+14,SUTTON GROUP-ADMIRAL REALTY INC.,12/4/2023,"RE/MAX REALTRON REALTY INC., BROKERAGE",2/9/2024,"21 Iceboat st, Toronto, ON, Canada","21 Iceboat Terr, Toronto, ON M5V 4A9, Canada",43.6404981,-79.3974313
Toronto,Toronto C01,Niagara,2095,,89,89B,628,Fleet,628 Fleet St 89B‚ Toronto,M5V 1A8,0,,0,0,0,,Parking Space,,,EXP,,Y,1,,,48.49,315.97,C7322058,11/24/2023,50000,50000,50000,,,,,92,,,,,,130950824,130950824,ROYAL LEPAGE TERREQUITY REALTY,11/24/2023,,2/25/2024,"628 Fleet st, Toronto, ON, Canada","628 Fleet St, Toronto, ON M5V 1A8, Canada",43.6362736,-79.4032604
Toronto,Toronto C01,Bay Street Corridor,1888,,39,,111,Elizabeth,111 Elizabeth St‚ Toronto,M5G 1P7,0,,0,0,0,,Parking Space,,,TER,,Y,1,,,78.91,0,C7393292,1/11/2024,75000,75000,75000,,,,,36,,,,2/16/2024,2/20/2024,128880347,1.90E+14,ROYAL LEPAGE TERREQUITY REALTY,1/11/2024,,2/20/2024,"111 Elizabeth st, Toronto, ON, Canada","111 Elizabeth St, Toronto, ON M5G 1P7, Canada",43.6551126,-79.3848059
Toronto,Toronto C01,Bay Street Corridor,1703,,1,701,1,King,1 King St W 701‚ Toronto,M5H 1A1,1,,1,1,1,,Condo Apt‚ Apartment,500-599,,Sold,N,,-25,,,753.32,2185.35,C7298936,11/14/2023,499999,420000,430000,420000,98,2/22/2024,3/28/2024,100,Owner,,,,,,,PMT REALTY INC.,11/14/2023,"EXP REALTY, BROKERAGE",2/23/2024,"1 King st, Toronto, ON, Canada","One King Street West, 1 King St W, Toronto, ON M5C 1T4, Canada",43.6488576,-79.3781453
Toronto,Toronto C01,Niagara,1848,Atlantis Aquarius,36,536,231,Fort York,231 Fort York Blvd 536‚ Toronto,M5V 1B2,0,,0,0,1,Open,Condo Apt‚ Apartment,0-499,,Sold,S,Y,1,,"Gym, Security Guard, Visitor Parking",358.7,1462.7,C7400928,1/15/2024,439999,437500,439999,437500,99,2/21/2024,4/12/2024,37,Builder Floorplans,,,,,128480179,1.90E+14,SAGE REAL ESTATE LIMITED,1/15/2024,"RIGHT AT HOME REALTY, BROKERAGE",2/22/2024,"231 Fort York st, Toronto, ON, Canada","231 Fort York Blvd, Toronto, ON M5V 1B2, Canada",43.6366747,-79.40647
Toronto,Toronto C01,Waterfront Communities C1,2872,,2,1002,38,Iannuzzi,38 Iannuzzi St W 1002‚ Toronto,M5V 0S2,0,,0,0,1,Open,Condo Apt‚ Apartment,0-499,0-5,Sold,W,,0,,,253.39,1590.48,C7384446,1/8/2024,448000,438000,448000,438000,98,2/25/2024,2/29/2024,48,375 Sq Ft As Per Landlord,,,,,,,RE/MAX EXCEL REALTY LTD.,1/8/2024,"SUTTON GROUP QUANTUM REALTY INC., BROKERAGE",2/26/2024,"38 Iannuzzi st, Toronto, ON, Canada","38 Iannuzzi St, Toronto, ON M5V 0S2, Canada",43.6371716,-79.4014302
Toronto,Toronto C01,Waterfront Communities C1,1628,,1,401,350,Wellington,350 Wellington St W 401‚ Toronto,M5V 3W9,1,,1,1,1,,Condo Apt‚ Multi-Level,600-699,16-30,Sold,Ne,Y,0,,,877.43,2110.65,C7368946,12/27/2023,478900,465000,478900,465000,97,2/15/2024,3/14/2024,50,Floor Plans,,,,,,,RE/MAX PREMIER INC.,12/27/2023,"PROPERTY.CA INC., BROKERAGE",2/21/2024,"350 Wellington st, Toronto, ON, Canada","350 Wellington St W, Toronto, ON M5V 3W9, Canada",43.644629,-79.3928157
Toronto,Toronto C01,Waterfront Communities C1,2534,,18,418,629,King,629 King St 418‚ Toronto,M5V 1M5,1,,1,1,1,Jlte,Condo Apt‚ Apartment,0-499,,Sold,S,,0,,"Concierge, Gym, Outdoor Pool, Rooftop Deck/Garden, Security Guard",417.04,2298.64,C8052032,2/7/2024,449000,475000,449000,475000,106,2/12/2024,4/2/2024,5,Previous Listing,,,,,,,BAHIA REALTY GROUP INC.,2/7/2024,"RARE REAL ESTATE, BROKERAGE",2/20/2024,"629 King st, Toronto, ON, Canada","629 King St W, Toronto, ON M5V 0G9, Canada",43.644001,-79.4015398
Toronto,Toronto C01,Niagara,2832,,14,2508,50,Ordnance,50 Ordnance St 2508‚ Toronto,M6K 0C9,0,,0,0,1,Open,Condo Apt‚ Apartment,0-499,,Sold,N,Y,1,,"Bike Storage, Concierge, Gym, Outdoor Pool, Party/Meeting Room, Sauna",328,1885.55,C8049536,2/6/2024,400000,475000,400000,475000,119,2/21/2024,3/1/2024,15,Mpac,,,,,,1.90E+14,RE/MAX WEST REALTY INC.,2/6/2024,"IPRO REALTY LTD, BROKERAGE",2/22/2024,"50 Ordnance st, Toronto, ON, Canada","50 Ordnance St, Toronto, ON M6K 0C9, Canada",43.6396981,-79.4097181
Toronto,Toronto C01,Waterfront Communities C1,2025,Glas Condominiums,3,503,25,Oxley,25 Oxley St 503‚ Toronto,M5V 2J5,0,1,0Ã‚Â +Ã‚Â 1,1,1,,Condo Apt‚ Loft,0-499,,Sold,N,,0,Owned,"Concierge, Guest Suites, Party/Meeting Room, Security System",304.09,1772.29,C8016826,1/23/2024,499900,495000,499900,495000,99,2/24/2024,4/9/2024,32,Per Floorplan,,,,,130250044,1.90E+14,ROYAL LEPAGE TERREQUITY YMSL REALTY,1/23/2024,"ROYAL LEPAGE REAL ESTATE SERVICES PHINNEY REAL ESTATE, BROKERAGE",2/26/2024,"25 Oxley st, Toronto, ON, Canada","25 Oxley St, Toronto, ON M5V 2J5, Canada",43.6462529,-79.3944679
Toronto,Toronto C01,Waterfront Communities C1,2824,King Blue Condos,9,3310,115,Blue Jays,115 Blue Jays Way 3310‚ Toronto,M5V 0N4,0,,0,0,1,Open,Condo Apt‚ Apartment,0-499,0-5,TER,Nw,,0,,"Bike Storage, Concierge, Exercise Room, Indoor Pool, Party/Meeting Room, Visitor Parking",299,2052,C8046372,2/5/2024,496000,496000,496000,,,,,21,405,,,2/26/2024,2/26/2024,768240555,1.90E+14,FIRST CLASS REALTY INC.,2/5/2024,,2/26/2024,"115 Blue Jays st, Toronto, ON, Canada","115 Blue Jays Way, Toronto, ON M5V 0N4, Canada",43.6455292,-79.3918257
Toronto,Toronto C01,Bay Street Corridor,2529,Indx Condos,10,912,70,Temperance,70 Temperance St 912‚ Toronto,M5H 0B1,1,,1,1,1,Open,Condo Apt‚ Apartment,0-499,,TER,W,,0,,"Concierge, Exercise Room, Gym, Party/Meeting Room",366.32,2438.56,C8074810,2/16/2024,499900,499900,499900,,,,,7,492 Sq Ft Builder's Floor Plan,,,2/23/2024,2/23/2024,,,HOMELIFE/5 STAR REALTY LTD.,2/16/2024,,2/23/2024,"70 Temperance st, Toronto, ON, Canada","70 Temperance St, Toronto, ON M5H 0B1, Canada",43.6505301,-79.3821482
Toronto,Toronto C01,Kensington-Chinatown,607,,4,1409,120,St Patrick,120 St Patrick St 1409‚ Toronto,M5T 2X7,1,,1,1,1,Open,Condo Apt‚ Apartment,0-499,,TER,E,,0,,,510.58,1705.66,C8043514,2/4/2024,499900,499900,499900,,,,,18,Builder,,,2/22/2024,2/22/2024,,,RE/MAX REALTRON REALTY INC.,2/4/2024,,2/22/2024,"120 St Patrick st, Toronto, ON, Canada","120 St Patrick St, Toronto, ON M5T 2X7, Canada",43.6533871,-79.3900759
Toronto,Toronto C01,Kensington-Chinatown,607,,16,1110,120,St. Patrick,120 St. Patrick St 1110‚ Toronto,M5T 2X7,1,,1,1,1,Open,Condo Apt‚ Apartment,600-699,,Sold,E,,0,Ensuite,,807.26,2012.15,C8045208,2/5/2024,499000,525000,499000,525000,105,2/12/2024,3/12/2024,7,667 Mpac,,,,,,,RE/MAX CROSSROADS REALTY INC.,2/5/2024,"IRISE, BROKERAGE",2/20/2024,"120 St. Patrick st, Toronto, ON, Canada","120 St Patrick St, Toronto, ON M5T 2X7, Canada",43.6533871,-79.3900759
Toronto,Toronto C01,Waterfront Communities C1,1703,One King West Hotel & Residences,2,1402,1,King,1 King St W 1402‚ Toronto,M5H 1A1,1,1,1Ã‚Â +Ã‚Â 1,2,1,,Condo Apt‚ Apartment,500-599,,Sold,Nw,,0,,"Concierge, Gym, Media Room, Party/Meeting Room, Rooftop Deck/Garden, Sauna",715.2,2285.32,C8024896,1/26/2024,549900,530000,549900,530000,96,2/20/2024,4/30/2024,25,Mpac,,,,,127030208,1.90E+14,COLDWELL BANKER - R.M.R. REAL ESTATE,1/26/2024,"HOUSESIGMA INC., BROKERAGE",2/21/2024,"1 King st, Toronto, ON, Canada","One King Street West, 1 King St W, Toronto, ON M5C 1T4, Canada",43.6488576,-79.3781453
Toronto,Toronto C01,Waterfront Communities C1,1485,,5,505,410,Queens Quay,410 Queens Quay 505‚ Toronto,M5V 3T1,1,,1,1,1,,Condo Apt‚ Apartment,500-599,16-30,TER,N,,0,,"Concierge, Exercise Room, Guest Suites, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",629.28,2078.85,C7388590,1/9/2024,535000,535000,535000,,,,,42,As Per Floor Plans,,,2/20/2024,2/20/2024,,,RE/MAX HALLMARK REALTY LTD.,1/9/2024,,2/20/2024,"410 Queens Quay st, Toronto, ON, Canada","Aqua Condo, 410 Queens Quay W, Toronto, ON M5V 3T1, Canada",43.6380611,-79.3914588
Toronto,Toronto C01,University,2375,,5,1506,426,University,426 University Ave 1506‚ Toronto,M5G 1S9,1,,1,1,1,Open,Condo Apt‚ Apartment,500-599,,TER,S,,0,Owned,"Concierge, Exercise Room, Gym",501.28,2331.96,C8083488,2/21/2024,538000,538000,538000,,,,,0,Floor Plan,,,2/21/2024,2/21/2024,,,WORLD CLASS REALTY POINT,2/21/2024,,2/21/2024,"426 University st, Toronto, ON, Canada","426 University Ave, Toronto, ON M5G 1S9, Canada",43.653957,-79.3886581
